site,logger,id,year,month,day,hour,date,microsite,temp,smc
5,10859603,,2016,12,5,2,12/5/2016,shrub,3.591,0.2306
5,10859603,,2016,12,5,3,12/5/2016,shrub,2.209,0.2303
5,10859603,,2016,12,5,4,12/5/2016,shrub,2.903,0.2294
5,10859603,,2016,12,5,5,12/5/2016,shrub,1.967,0.2291
5,10859603,,2016,12,5,6,12/5/2016,shrub,1.615,0.2286
5,10859603,,2016,12,5,7,12/5/2016,shrub,1.832,0.2282
5,10859603,,2016,12,5,8,12/5/2016,shrub,2.37,0.2277
5,10859603,,2016,12,5,9,12/5/2016,shrub,8.095,0.2262
5,10859603,,2016,12,5,10,12/5/2016,shrub,15.342,0.2254
5,10859603,,2016,12,5,11,12/5/2016,shrub,20.269,0.2254
5,10859603,,2016,12,5,12,12/5/2016,shrub,21.413,0.2266
5,10859603,,2016,12,5,13,12/5/2016,shrub,22.13,0.2277
5,10859603,,2016,12,5,14,12/5/2016,shrub,21.987,0.2286
5,10859603,,2016,12,5,15,12/5/2016,shrub,21.987,0.2282
5,10859603,,2016,12,5,16,12/5/2016,shrub,21.7,0.2282
5,10859603,,2016,12,5,17,12/5/2016,shrub,17.51,0.2291
5,10859603,,2016,12,5,18,12/5/2016,shrub,11.029,0.2306
5,10859603,,2016,12,5,19,12/5/2016,shrub,8.941,0.2299
5,10859603,,2016,12,5,20,12/5/2016,shrub,6.94,0.2291
5,10859603,,2016,12,5,21,12/5/2016,shrub,6.026,0.2282
5,10859603,,2016,12,5,22,12/5/2016,shrub,5.128,0.2274
5,10859603,,2016,12,5,23,12/5/2016,shrub,4.428,0.2266
