"Plot Title: 10859604"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859604, SEN S/N: 10868939)","Water Content, m³/m³ (LGR S/N: 10859604, SEN S/N: 10879387)","Water Content, m³/m³ (LGR S/N: 10859604, SEN S/N: 10880700)","Temp, °F (LGR S/N: 10859604, SEN S/N: -1)"
396,04/28/17 03:00:01 AM,43.716,0.0127,0.0354,46.526
397,04/28/17 04:00:01 AM,45.806,0.0127,0.0354,47.244
398,04/28/17 05:00:01 AM,43.214,0.0112,0.0350,45.761
399,04/28/17 06:00:01 AM,38.937,0.0097,0.0328,41.693
400,04/28/17 07:00:01 AM,48.762,0.0122,0.0341,47.959
401,04/28/17 08:00:01 AM,65.530,0.0186,0.0401,60.390
402,04/28/17 09:00:01 AM,88.718,0.0228,0.0517,71.920
403,04/28/17 10:00:01 AM,107.496,0.0288,0.0570,88.579
404,04/28/17 11:00:01 AM,114.237,0.0306,0.0599,102.672
405,04/28/17 12:00:01 PM,120.513,0.0332,0.0632,116.766
406,04/28/17 01:00:01 PM,122.355,0.0341,0.0646,117.351
407,04/28/17 02:00:01 PM,120.574,0.0363,0.0646,119.127
408,04/28/17 03:00:01 PM,121.674,0.0354,0.0628,116.476
409,04/28/17 04:00:01 PM,113.221,0.0341,0.0562,108.723
410,04/28/17 05:00:01 PM,91.636,0.0310,0.0555,95.616
411,04/28/17 06:00:01 PM,76.725,0.0283,0.0490,85.217
412,04/28/17 07:00:01 PM,63.390,0.0238,0.0446,69.600
413,04/28/17 08:00:01 PM,55.819,0.0190,0.0413,58.626
414,04/28/17 09:00:01 PM,52.903,0.0166,0.0392,55.299
415,04/28/17 10:00:01 PM,47.914,0.0137,0.0363,49.428
416,04/28/17 11:00:01 PM,43.900,0.0112,0.0341,45.082
417,04/29/17 12:00:01 AM,44.173,0.0107,0.0341,45.217
418,04/29/17 01:00:01 AM,41.090,0.0081,0.0328,41.648
419,04/29/17 02:00:01 AM,40.298,0.0071,0.0319,41.090
420,04/29/17 03:00:01 AM,39.220,0.0066,0.0306,40.345
421,04/29/17 04:00:01 AM,38.557,0.0066,0.0306,39.360
422,04/29/17 05:00:01 AM,38.179,0.0066,0.0297,38.889
423,04/29/17 06:00:01 AM,37.609,0.0056,0.0288,38.322
424,04/29/17 07:00:01 AM,42.847,0.0081,0.0297,42.570
425,04/29/17 08:00:01 AM,58.842,0.0161,0.0354,56.772
426,04/29/17 09:00:01 AM,93.706,0.0247,0.0490,73.558
427,04/29/17 10:00:01 AM,111.828,0.0306,0.0544,93.612
428,04/29/17 11:00:01 AM,129.537,0.0350,0.0581,109.857
429,04/29/17 12:00:01 PM,133.772,0.0371,0.0614,116.942
430,04/29/17 01:00:01 PM,139.699,0.0401,0.0653,125.191
431,04/29/17 02:00:01 PM,135.795,0.0405,0.0671,131.522
432,04/29/17 03:00:01 PM,135.648,0.0405,0.0653,129.605
433,04/29/17 04:00:01 PM,124.873,0.0392,0.0588,122.666
434,04/29/17 05:00:01 PM,108.081,0.0375,0.0588,112.829
435,04/29/17 06:00:01 PM,83.021,0.0332,0.0509,96.917
436,04/29/17 07:00:01 PM,69.129,0.0288,0.0462,79.920
437,04/29/17 08:00:01 PM,58.239,0.0214,0.0413,61.506
438,04/29/17 09:00:01 PM,51.852,0.0161,0.0375,54.777
439,04/29/17 10:00:01 PM,49.692,0.0147,0.0363,51.458
440,04/29/17 11:00:01 PM,47.557,0.0127,0.0350,49.428
441,04/30/17 12:00:01 AM,46.571,0.0112,0.0341,48.094
442,04/30/17 01:00:01 AM,46.211,0.0107,0.0332,47.334
443,04/30/17 02:00:01 AM,45.262,0.0097,0.0328,46.256
444,04/30/17 03:00:01 AM,43.900,0.0087,0.0319,44.809
445,04/30/17 04:00:01 AM,43.579,0.0081,0.0310,44.310
446,04/30/17 05:00:01 AM,42.294,0.0071,0.0306,42.755
447,04/30/17 06:00:01 AM,41.832,0.0066,0.0297,42.202
448,04/30/17 07:00:01 AM,47.557,0.0087,0.0310,46.796
449,04/30/17 08:00:01 AM,62.962,0.0161,0.0363,61.419
450,04/30/17 09:00:01 AM,90.055,0.0247,0.0482,78.645
451,04/30/17 10:00:01 AM,117.763,0.0328,0.0562,101.458
452,04/30/17 11:00:01 AM,134.128,0.0354,0.0599,114.012
453,04/30/17 12:00:01 PM,141.258,0.0375,0.0639,128.998
454,04/30/17 01:00:01 PM,146.901,0.0401,0.0664,129.267
455,04/30/17 02:00:01 PM,145.468,0.0413,0.0678,136.530
456,04/30/17 03:00:01 PM,142.608,0.0413,0.0671,135.356
457,04/30/17 04:00:01 PM,126.747,0.0392,0.0599,126.486
458,04/30/17 05:00:01 PM,103.640,0.0363,0.0581,113.729
459,04/30/17 06:00:01 PM,84.990,0.0328,0.0517,98.528
460,04/30/17 07:00:01 PM,72.136,0.0283,0.0470,82.530
461,04/30/17 08:00:01 PM,61.934,0.0224,0.0425,66.643
462,04/30/17 09:00:01 PM,57.333,0.0186,0.0392,59.959
463,04/30/17 10:00:01 PM,54.473,0.0152,0.0375,56.815
464,04/30/17 11:00:01 PM,52.160,0.0137,0.0354,54.604
465,05/01/17 12:00:01 AM,48.583,0.0112,0.0341,50.621
466,05/01/17 01:00:01 AM,48.762,0.0107,0.0341,49.825
467,05/01/17 02:00:01 AM,47.871,0.0097,0.0341,49.028
468,05/01/17 03:00:01 AM,46.436,0.0087,0.0332,47.647
469,05/01/17 04:00:01 AM,44.400,0.0081,0.0319,45.444
470,05/01/17 05:00:01 AM,44.037,0.0071,0.0310,44.856
471,05/01/17 06:00:01 AM,43.808,0.0071,0.0310,44.809
472,05/01/17 07:00:01 AM,52.554,0.0107,0.0328,51.458
473,05/01/17 08:00:01 AM,77.727,0.0186,0.0392,67.199
474,05/01/17 09:00:01 AM,103.845,0.0261,0.0521,83.691
475,05/01/17 10:00:01 AM,120.756,0.0310,0.0574,102.114
476,05/01/17 11:00:01 AM,133.986,0.0341,0.0607,113.054
477,05/01/17 12:00:01 PM,140.787,0.0363,0.0646,127.468
478,05/01/17 01:00:01 PM,145.303,0.0384,0.0678,135.066
479,05/01/17 02:00:01 PM,146.140,0.0401,0.0691,138.477
480,05/01/17 03:00:01 PM,142.209,0.0401,0.0691,136.308
481,05/01/17 04:00:01 PM,129.808,0.0392,0.0614,130.012
482,05/01/17 05:00:01 PM,113.729,0.0375,0.0614,118.710
483,05/01/17 06:00:01 PM,89.132,0.0341,0.0536,104.103
484,05/01/17 07:00:01 PM,76.811,0.0297,0.0490,87.346
485,05/01/17 08:00:01 PM,66.814,0.0238,0.0442,71.620
486,05/01/17 09:00:01 PM,64.760,0.0214,0.0421,68.484
487,05/01/17 10:00:01 PM,59.401,0.0186,0.0401,62.919
488,05/01/17 11:00:01 PM,54.212,0.0152,0.0375,57.247
489,05/02/17 12:00:01 AM,53.733,0.0137,0.0363,56.035
490,05/02/17 01:00:01 AM,52.817,0.0127,0.0354,54.909
491,05/02/17 02:00:01 AM,53.253,0.0127,0.0354,54.952
492,05/02/17 03:00:01 AM,51.852,0.0112,0.0350,53.384
493,05/02/17 04:00:01 AM,50.886,0.0107,0.0341,52.029
494,05/02/17 05:00:01 AM,50.400,0.0107,0.0332,51.501
495,05/02/17 06:00:01 AM,49.737,0.0097,0.0328,50.841
496,05/02/17 07:00:01 AM,57.290,0.0127,0.0350,56.079
497,05/02/17 08:00:01 AM,76.942,0.0190,0.0401,69.343
498,05/02/17 09:00:01 AM,104.360,0.0274,0.0521,86.891
499,05/02/17 10:00:01 AM,122.851,0.0319,0.0599,103.845
500,05/02/17 11:00:01 AM,135.576,0.0354,0.0646,121.798
501,05/02/17 12:00:01 PM,147.499,0.0375,0.0664,131.038
502,05/02/17 01:00:01 PM,148.188,0.0401,0.0691,138.400
503,05/02/17 02:00:01 PM,152.748,0.0413,0.0708,144.640
504,05/02/17 03:00:01 PM,136.308,0.0401,0.0691,137.721
505,05/02/17 04:00:01 PM,133.628,0.0392,0.0628,132.287
506,05/02/17 05:00:01 PM,108.991,0.0371,0.0614,121.062
507,05/02/17 06:00:01 PM,91.917,0.0341,0.0544,105.969
508,05/02/17 07:00:01 PM,79.788,0.0306,0.0494,90.891
509,05/02/17 08:00:01 PM,72.264,0.0252,0.0462,76.986
510,05/02/17 09:00:01 PM,67.028,0.0214,0.0442,69.985
511,05/02/17 10:00:01 PM,61.848,0.0186,0.0405,65.188
512,05/02/17 11:00:01 PM,61.290,0.0166,0.0401,63.819
513,05/03/17 12:00:01 AM,59.788,0.0161,0.0392,62.191
514,05/03/17 01:00:01 AM,57.247,0.0147,0.0375,59.873
515,05/03/17 02:00:01 AM,56.469,0.0152,0.0371,58.541
516,05/03/17 03:00:01 AM,55.125,0.0147,0.0363,56.772
517,05/03/17 04:00:01 AM,54.212,0.0137,0.0354,55.558
518,05/03/17 05:00:01 AM,53.776,0.0122,0.0350,54.865
519,05/03/17 06:00:01 AM,53.166,0.0127,0.0350,54.300
520,05/03/17 07:00:01 AM,56.642,0.0137,0.0354,56.772
521,05/03/17 08:00:01 AM,72.955,0.0186,0.0392,67.543
522,05/03/17 09:00:01 AM,95.472,0.0261,0.0490,85.262
523,05/03/17 10:00:01 AM,125.706,0.0341,0.0621,110.291
524,05/03/17 11:00:01 AM,140.241,0.0375,0.0653,124.745
525,05/03/17 12:00:01 PM,145.719,0.0392,0.0678,136.753
526,05/03/17 01:00:01 PM,153.583,0.0421,0.0691,140.787
527,05/03/17 02:00:01 PM,152.748,0.0434,0.0715,146.986
528,05/03/17 03:00:01 PM,150.296,0.0442,0.0702,144.311
529,05/03/17 04:00:01 PM,143.658,0.0434,0.0628,138.477
530,05/03/17 05:00:01 PM,122.977,0.0413,0.0628,126.160
531,05/03/17 06:00:01 PM,99.910,0.0375,0.0562,111.828
532,05/03/17 07:00:01 PM,86.437,0.0332,0.0517,95.328
533,05/03/17 08:00:01 PM,76.899,0.0283,0.0482,81.597
534,05/03/17 09:00:01 PM,69.643,0.0247,0.0442,74.120
535,05/03/17 10:00:01 PM,65.017,0.0205,0.0421,68.698
536,05/03/17 11:00:01 PM,63.133,0.0190,0.0401,66.385
537,05/04/17 12:00:01 AM,62.919,0.0186,0.0392,65.359
538,05/04/17 01:00:01 AM,61.804,0.0176,0.0392,64.033
539,05/04/17 02:00:01 AM,60.303,0.0161,0.0375,62.319
540,05/04/17 03:00:01 AM,59.185,0.0152,0.0371,61.032
541,05/04/17 04:00:01 AM,58.282,0.0147,0.0363,59.830
542,05/04/17 05:00:01 AM,57.074,0.0127,0.0363,58.368
543,05/04/17 06:00:01 AM,56.251,0.0122,0.0354,57.463
544,05/04/17 07:00:01 AM,63.133,0.0152,0.0363,61.934
545,05/04/17 08:00:01 AM,82.575,0.0205,0.0413,74.295
546,05/04/17 09:00:01 AM,103.384,0.0283,0.0521,91.683
547,05/04/17 10:00:01 AM,131.661,0.0350,0.0653,115.034
548,05/04/17 11:00:01 AM,129.875,0.0371,0.0671,130.352
549,05/04/17 12:00:01 PM,142.128,0.0392,0.0678,141.415
550,05/04/17 01:00:01 PM,133.203,0.0405,0.0664,137.347
551,05/04/17 02:00:01 PM,132.008,0.0413,0.0664,136.974
552,05/04/17 03:00:01 PM,134.560,0.0413,0.0660,139.469
553,05/04/17 04:00:01 PM,128.797,0.0413,0.0596,136.161
554,05/04/17 05:00:01 PM,110.019,0.0392,0.0581,124.745
555,05/04/17 06:00:01 PM,94.134,0.0354,0.0528,109.207
556,05/04/17 07:00:01 PM,84.362,0.0328,0.0494,99.860
557,05/04/17 08:00:01 PM,72.696,0.0247,0.0446,78.165
558,05/04/17 09:00:01 PM,64.760,0.0200,0.0413,69.942
559,05/04/17 10:00:01 PM,62.919,0.0176,0.0401,67.071
560,05/04/17 11:00:01 PM,59.873,0.0161,0.0375,63.903
561,05/05/17 12:00:01 AM,59.229,0.0147,0.0371,62.362
562,05/05/17 01:00:01 AM,56.772,0.0127,0.0354,59.529
563,05/05/17 02:00:01 AM,56.685,0.0122,0.0350,58.498
564,05/05/17 03:00:01 AM,55.038,0.0107,0.0341,56.815
565,05/05/17 04:00:01 AM,54.648,0.0107,0.0332,56.035
566,05/05/17 05:00:01 AM,53.253,0.0097,0.0332,54.648
567,05/05/17 06:00:01 AM,52.686,0.0097,0.0328,53.994
568,05/05/17 07:00:01 AM,63.604,0.0137,0.0350,62.233
569,05/05/17 08:00:01 AM,74.899,0.0166,0.0392,71.620
570,05/05/17 09:00:01 AM,96.917,0.0238,0.0490,86.799
571,05/05/17 10:00:01 AM,127.139,0.0310,0.0632,111.002
572,05/05/17 11:00:01 AM,118.175,0.0328,0.0596,110.673
573,05/05/17 12:00:01 PM,124.680,0.0350,0.0614,119.487
574,05/05/17 01:00:01 PM,133.345,0.0354,0.0628,128.662
575,05/05/17 02:00:01 PM,128.129,0.0363,0.0621,123.228
576,05/05/17 03:00:01 PM,133.203,0.0371,0.0632,132.568
577,05/05/17 04:00:01 PM,129.808,0.0371,0.0581,128.462
578,05/05/17 05:00:01 PM,105.499,0.0332,0.0555,111.718
579,05/05/17 06:00:01 PM,92.244,0.0310,0.0509,102.875
580,05/05/17 07:00:01 PM,77.639,0.0274,0.0470,86.074
581,05/05/17 08:00:01 PM,67.071,0.0214,0.0421,71.964
582,05/05/17 09:00:01 PM,62.148,0.0176,0.0392,66.344
583,05/05/17 10:00:01 PM,59.702,0.0161,0.0375,63.090
584,05/05/17 11:00:01 PM,55.558,0.0127,0.0363,58.368
585,05/06/17 12:00:01 AM,50.311,0.0107,0.0332,54.082
586,05/06/17 01:00:01 AM,48.004,0.0087,0.0319,51.105
587,05/06/17 02:00:01 AM,46.796,0.0071,0.0310,49.692
588,05/06/17 03:00:01 AM,50.752,0.0081,0.0319,53.645
589,05/06/17 04:00:01 AM,49.959,0.0087,0.0319,53.166
590,05/06/17 05:00:01 AM,46.571,0.0066,0.0306,49.338
591,05/06/17 06:00:01 AM,43.122,0.0056,0.0288,46.796
592,05/06/17 07:00:01 AM,52.466,0.0081,0.0319,54.952
593,05/06/17 08:00:01 AM,56.079,0.0087,0.0328,58.152
594,05/06/17 09:00:01 AM,58.541,0.0107,0.0332,58.282
595,05/06/17 10:00:01 AM,61.462,0.0107,0.0341,62.533
596,05/06/17 11:00:01 AM,89.040,0.0205,0.0454,90.936
597,05/06/17 12:00:01 PM,101.962,0.0252,0.0517,101.761
598,05/06/17 01:00:01 PM,119.127,0.0306,0.0570,117.351
599,05/06/17 02:00:01 PM,98.136,0.0270,0.0509,97.891
600,05/06/17 03:00:01 PM,72.221,0.0200,0.0421,72.523
601,05/06/17 04:00:01 PM,57.074,-0.0036,0.0371,62.748
602,05/06/17 05:00:01 PM,61.162,-0.0097,0.0384,61.376
603,05/06/17 06:00:01 PM,56.599,0.0107,0.0354,56.815
604,05/06/17 07:00:01 PM,53.820,0.0087,0.0332,54.909
605,05/06/17 08:00:01 PM,48.137,0.0071,0.0319,48.983
606,05/06/17 09:00:01 PM,41.648,0.0040,0.0288,44.582
607,05/06/17 10:00:01 PM,43.396,0.0050,0.0288,45.941
608,05/06/17 11:00:01 PM,43.443,0.0040,0.0288,45.986
609,05/07/17 12:00:01 AM,42.663,0.0040,0.0283,44.991
610,05/07/17 01:00:01 AM,44.218,0.0029,0.0283,45.761
611,05/07/17 02:00:01 AM,42.984,-0.0132,0.0274,51.105
612,05/07/17 03:00:01 AM,42.386,0.0008,0.0341,50.533
613,05/07/17 04:00:01 AM,40.951,0.0013,0.0375,51.413
614,05/07/17 05:00:01 AM,41.648,0.0071,0.0454,50.841
615,05/07/17 06:00:01 AM,41.554,0.0261,0.0646,48.583
616,05/07/17 07:00:01 AM,40.811,0.3677,0.1164,48.983
617,05/07/17 08:00:01 AM,41.043,0.3412,0.1302,50.974
618,05/07/17 09:00:01 AM,43.351,0.3240,0.1375,54.169
619,05/07/17 10:00:01 AM,50.841,0.3144,0.1375,57.592
620,05/07/17 11:00:01 AM,64.931,0.3058,0.1375,65.745
621,05/07/17 12:00:01 PM,75.333,0.2979,0.1382,75.985
622,05/07/17 01:00:01 PM,95.135,0.2908,0.1391,91.402
623,05/07/17 02:00:01 PM,97.111,0.2840,0.1405,91.636
624,05/07/17 03:00:01 PM,106.441,0.2786,0.1400,99.959
625,05/07/17 04:00:01 PM,95.662,0.2746,0.1387,91.263
626,05/07/17 05:00:01 PM,71.190,0.2722,0.1366,76.203
627,05/07/17 06:00:01 PM,68.527,0.2677,0.1357,76.725
628,05/07/17 07:00:01 PM,57.376,0.2666,0.1347,62.962
629,05/07/17 08:00:01 PM,54.691,0.2642,0.1342,58.368
630,05/07/17 09:00:01 PM,53.427,0.2624,0.1326,56.815
631,05/07/17 10:00:01 PM,47.781,0.2611,0.1321,51.895
632,05/07/17 11:00:01 PM,51.721,0.2592,0.1317,54.473
633,05/08/17 12:00:01 AM,50.886,0.2575,0.1317,53.602
634,05/08/17 01:00:01 AM,50.002,0.2560,0.1307,53.690
635,05/08/17 02:00:01 AM,45.624,0.2557,0.1307,49.561
636,05/08/17 03:00:01 AM,44.173,0.2542,0.1302,47.557
637,05/08/17 04:00:01 AM,41.832,0.2528,0.1302,45.399
638,05/08/17 05:00:01 AM,41.137,0.2516,0.1290,44.537
639,05/08/17 06:00:01 AM,41.137,0.2502,0.1281,44.082
640,05/08/17 07:00:01 AM,46.796,0.2487,0.1276,47.422
641,05/08/17 08:00:01 AM,67.372,0.2475,0.1266,55.863
642,05/08/17 09:00:01 AM,88.947,0.2456,0.1261,70.372
643,05/08/17 10:00:01 AM,104.772,0.2445,0.1281,84.272
644,05/08/17 11:00:01 AM,112.217,0.2430,0.1285,93.801
645,05/08/17 12:00:01 PM,122.230,0.2425,0.1290,108.991
646,05/08/17 01:00:01 PM,128.797,0.2418,0.1302,114.521
647,05/08/17 02:00:01 PM,128.730,0.2414,0.1302,119.547
648,05/08/17 03:00:01 PM,133.203,0.2403,0.1297,122.169
649,05/08/17 04:00:01 PM,124.110,0.2394,0.1271,115.551
650,05/08/17 05:00:01 PM,98.627,0.2387,0.1256,104.515
651,05/08/17 06:00:01 PM,79.963,0.2379,0.1237,91.589
652,05/08/17 07:00:01 PM,68.614,0.2374,0.1219,77.247
653,05/08/17 08:00:01 PM,60.132,0.2371,0.1204,64.974
654,05/08/17 09:00:01 PM,55.733,0.2358,0.1199,60.647
655,05/08/17 10:00:01 PM,53.951,0.2351,0.1194,57.979
656,05/08/17 11:00:01 PM,51.544,0.2344,0.1184,55.558
657,05/09/17 12:00:01 AM,51.062,0.2330,0.1179,54.473
658,05/09/17 01:00:01 AM,50.709,0.2323,0.1174,53.472
659,05/09/17 02:00:01 AM,49.204,0.2315,0.1169,51.852
660,05/09/17 03:00:01 AM,48.450,0.2303,0.1164,50.797
661,05/09/17 04:00:01 AM,48.405,0.2294,0.1159,50.445
662,05/09/17 05:00:01 AM,46.706,0.2291,0.1153,48.762
663,05/09/17 06:00:01 AM,47.109,0.2282,0.1153,48.762
664,05/09/17 07:00:01 AM,54.473,0.2262,0.1148,53.908
665,05/09/17 08:00:01 AM,75.247,0.2232,0.1148,64.888
666,05/09/17 09:00:01 AM,96.481,0.2208,0.1169,82.308
667,05/09/17 10:00:01 AM,116.186,0.2190,0.1199,97.014
668,05/09/17 11:00:01 AM,127.600,0.2182,0.1209,110.673
669,05/09/17 12:00:01 PM,138.097,0.2177,0.1224,121.246
670,05/09/17 01:00:01 PM,142.448,0.2174,0.1237,125.514
671,05/09/17 02:00:01 PM,146.392,0.2156,0.1246,133.772
672,05/09/17 03:00:01 PM,137.124,0.2153,0.1237,128.998
673,05/09/17 04:00:01 PM,131.245,0.2148,0.1199,125.449
674,05/09/17 05:00:01 PM,100.159,0.2153,0.1174,102.519
675,05/09/17 06:00:01 PM,85.397,0.2153,0.1148,90.891
676,05/09/17 07:00:01 PM,73.688,0.2153,0.1128,79.084
677,05/09/17 08:00:01 PM,63.990,0.2161,0.1112,67.114
678,05/09/17 09:00:01 PM,59.830,0.2153,0.1101,63.176
679,05/09/17 10:00:01 PM,57.074,0.2148,0.1085,60.604
680,05/09/17 11:00:01 PM,53.645,0.2139,0.1080,57.160
681,05/10/17 12:00:01 AM,52.291,0.2131,0.1075,55.602
682,05/10/17 01:00:01 AM,49.383,0.2126,0.1064,52.335
683,05/10/17 02:00:01 AM,53.733,0.2109,0.1069,56.599
684,05/10/17 03:00:01 AM,53.253,0.2095,0.1058,55.906
685,05/10/17 04:00:01 AM,53.690,0.2073,0.1042,55.992
686,05/10/17 05:00:01 AM,54.820,0.2061,0.1031,56.251
687,05/10/17 06:00:01 AM,53.121,0.2061,0.1020,55.213
688,05/10/17 07:00:01 AM,56.208,0.2056,0.1020,57.290
689,05/10/17 08:00:01 AM,66.173,0.2052,0.1031,62.490
690,05/10/17 09:00:01 AM,82.486,0.2035,0.1042,76.114
691,05/10/17 10:00:01 AM,106.074,0.2003,0.1085,95.616
692,05/10/17 11:00:01 AM,120.150,0.1990,0.1122,108.509
693,05/10/17 12:00:01 PM,133.416,0.1985,0.1133,118.769
694,05/10/17 01:00:01 PM,130.557,0.1972,0.1148,128.930
695,05/10/17 02:00:01 PM,139.316,0.1967,0.1148,132.219
696,05/10/17 03:00:01 PM,135.941,0.1963,0.1143,128.797
697,05/10/17 04:00:01 PM,126.354,0.1958,0.1091,123.354
698,05/10/17 05:00:01 PM,97.209,0.1963,0.1069,110.565
699,05/10/17 06:00:01 PM,84.767,0.1967,0.1042,93.612
700,05/10/17 07:00:01 PM,74.163,0.1972,0.1014,80.008
701,05/10/17 08:00:01 PM,64.161,0.1985,0.0998,66.600
702,05/10/17 09:00:01 PM,59.401,0.1981,0.0975,61.891
703,05/10/17 10:00:01 PM,56.858,0.1972,0.0969,59.014
704,05/10/17 11:00:01 PM,54.387,0.1963,0.0961,56.685
705,05/11/17 12:00:01 AM,59.142,0.1948,0.0963,60.604
706,05/11/17 01:00:01 AM,59.959,0.1939,0.0963,61.419
707,05/11/17 02:00:01 AM,60.003,0.1935,0.0961,60.818
708,05/11/17 03:00:01 AM,58.928,0.1926,0.0963,60.433
709,05/11/17 04:00:01 AM,57.765,0.1926,0.0961,60.046
710,05/11/17 05:00:01 AM,52.947,0.1932,0.0937,54.820
711,05/11/17 06:00:01 AM,50.002,0.1926,0.0914,51.721
712,05/11/17 07:00:01 AM,60.433,0.1898,0.0920,57.850
713,05/11/17 08:00:01 AM,78.865,0.1866,0.0943,68.742
714,05/11/17 09:00:01 AM,107.443,0.1843,0.0992,84.900
715,05/11/17 10:00:01 AM,121.062,0.1826,0.1042,99.910
716,05/11/17 11:00:01 AM,129.132,0.1813,0.1058,115.034
717,05/11/17 12:00:01 PM,139.622,0.1813,0.1064,121.062
718,05/11/17 01:00:01 PM,139.239,0.1803,0.1064,125.965
719,05/11/17 02:00:01 PM,140.866,0.1789,0.1075,132.708
720,05/11/17 03:00:01 PM,135.210,0.1783,0.1064,133.273
721,05/11/17 04:00:01 PM,126.030,0.1783,0.1003,123.354
722,05/11/17 05:00:01 PM,96.870,0.1783,0.0992,115.034
723,05/11/17 06:00:01 PM,85.217,0.1783,0.0955,101.761
724,05/11/17 07:00:01 PM,76.246,0.1789,0.0926,86.437
725,05/11/17 08:00:01 PM,68.142,0.1803,0.0902,71.620
726,05/11/17 09:00:01 PM,63.819,0.1803,0.0887,66.515
727,05/11/17 10:00:01 PM,60.089,0.1803,0.0869,62.490
728,05/11/17 11:00:01 PM,56.988,0.1793,0.0850,59.142
729,05/12/17 12:00:01 AM,54.691,0.1793,0.0844,56.944
730,05/12/17 01:00:01 AM,53.645,0.1765,0.0841,55.776
731,05/12/17 02:00:01 AM,51.544,0.1765,0.0822,53.121
732,05/12/17 03:00:01 AM,49.516,0.1762,0.0810,51.193
733,05/12/17 04:00:01 AM,56.685,0.1738,0.0822,58.669
734,05/12/17 05:00:01 AM,55.819,0.1769,0.0829,58.195
735,05/12/17 06:00:01 AM,56.469,0.1756,0.0829,58.411
736,05/12/17 07:00:01 AM,57.807,0.1738,0.0829,59.272
737,05/12/17 08:00:01 AM,56.340,0.1738,0.0822,59.014
738,05/12/17 09:00:01 AM,65.017,0.1714,0.0835,65.788
739,05/12/17 10:00:01 AM,65.829,0.1728,0.0841,69.042
740,05/12/17 11:00:01 AM,85.172,0.1695,0.0896,89.823
741,05/12/17 12:00:01 PM,118.058,0.1671,0.0943,112.273
742,05/12/17 01:00:01 PM,114.921,0.1681,0.0961,113.671
743,05/12/17 02:00:01 PM,104.929,0.1689,0.0926,104.103
744,05/12/17 03:00:01 PM,81.864,0.1709,0.0881,84.004
745,05/12/17 04:00:01 PM,76.028,0.1699,0.0857,80.361
746,05/12/17 05:00:01 PM,70.158,0.1699,0.0835,73.558
747,05/12/17 06:00:01 PM,63.732,0.1699,0.0816,67.627
748,05/12/17 07:00:01 PM,60.647,0.1699,0.0794,62.191
749,05/12/17 08:00:01 PM,55.602,0.1699,0.0775,56.251
750,05/12/17 09:00:01 PM,47.467,0.1709,0.0758,48.538
751,05/12/17 10:00:01 PM,44.400,0.1718,0.0745,45.127
752,05/12/17 11:00:01 PM,41.137,0.1718,0.0732,42.109
753,05/13/17 12:00:01 AM,39.502,0.1718,0.0725,40.579
754,05/13/17 01:00:01 AM,38.653,0.1709,0.0722,39.736
755,05/13/17 02:00:01 AM,40.345,0.1703,0.0715,41.277
756,05/13/17 03:00:01 AM,39.078,0.1699,0.0715,39.502
757,05/13/17 04:00:01 AM,40.251,0.1689,0.0722,41.878
758,05/13/17 05:00:01 AM,38.889,0.1689,0.0722,40.626
759,05/13/17 06:00:01 AM,37.130,0.1689,0.0708,37.893
760,05/13/17 07:00:01 AM,52.947,0.1663,0.0725,47.467
761,05/13/17 08:00:01 AM,72.136,0.1638,0.0768,58.582
762,05/13/17 09:00:01 AM,93.234,0.1623,0.0822,72.007
763,05/13/17 10:00:01 AM,102.976,0.1600,0.0902,90.703
764,05/13/17 11:00:01 AM,107.974,0.1590,0.0926,104.360
765,05/13/17 12:00:01 PM,120.817,0.1585,0.0926,114.579
766,05/13/17 01:00:01 PM,121.429,0.1581,0.0932,121.737
767,05/13/17 02:00:01 PM,120.817,0.1577,0.0937,125.128
768,05/13/17 03:00:01 PM,114.294,0.1581,0.0914,120.940
769,05/13/17 04:00:01 PM,106.493,0.1577,0.0841,112.662
770,05/13/17 05:00:01 PM,79.655,0.1585,0.0829,99.959
771,05/13/17 06:00:01 PM,69.343,0.1585,0.0781,86.301
772,05/13/17 07:00:01 PM,60.948,0.1590,0.0752,72.783
773,05/13/17 08:00:01 PM,52.509,0.1604,0.0715,55.949
774,05/13/17 09:00:01 PM,47.736,0.1608,0.0695,49.914
775,05/13/17 10:00:01 PM,45.172,0.1600,0.0684,47.154
776,05/13/17 11:00:01 PM,43.808,0.1590,0.0684,45.806
777,05/14/17 12:00:01 AM,41.601,0.1600,0.0671,43.671
778,05/14/17 01:00:01 AM,40.719,0.1596,0.0660,42.708
779,05/14/17 02:00:01 AM,40.345,0.1596,0.0653,42.017
780,05/14/17 03:00:01 AM,38.842,0.1596,0.0646,40.626
781,05/14/17 04:00:01 AM,37.751,0.1596,0.0639,39.360
782,05/14/17 05:00:01 AM,36.266,0.1600,0.0639,37.081
783,05/14/17 06:00:01 AM,35.879,0.1596,0.0632,36.842
784,05/14/17 07:00:01 AM,48.315,0.1566,0.0653,45.172
785,05/14/17 08:00:01 AM,69.858,0.1527,0.0695,57.636
786,05/14/17 09:00:01 AM,96.724,0.1484,0.0781,78.690
787,05/14/17 10:00:01 AM,116.244,0.1459,0.0850,95.711
788,05/14/17 11:00:01 AM,124.426,0.1446,0.0875,105.969
789,05/14/17 12:00:01 PM,129.605,0.1441,0.0881,116.244
790,05/14/17 01:00:01 PM,128.262,0.1421,0.0896,124.363
